,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet_x,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,tweet_y,sentiment
179,1418060946174533632,1417963253200740353,2021-07-22 12:10:50 China Standard Time,2021-07-22,12:10:50,800,1355552817155616770,xrpxlmxdc01,Bullish Ripple,,"@FilanLaw All I read was blah blah blah, we're corrupt, &amp; #XRP is actually a Currency.",en,[],[],[],0,2,7,['xrp'],[],https://twitter.com/xrpxlmxdc01/status/1418060946174533632,False,,0,,,,,,,,"[{'screen_name': 'FilanLaw', 'name': 'James K. Filan 🇺🇸🇮🇪', 'id': '1290247555'}]",,,,,"@FilanLaw All I read was blah blah blah, we're corrupt, &amp; #XRP is actually a Currency.",-1
180,1418044486693892098,1418044486693892098,2021-07-22 11:05:26 China Standard Time,2021-07-22,11:05:26,800,1156074409767178240,xrp_archives,XRP Archive,,"If you’re reading this and you haven’t sold any #XRP, You are a legend 🚀🚀🚀❤️  $XRP",en,[],[],[],45,66,1091,['xrp'],['xrp'],https://twitter.com/XRP_Archives/status/1418044486693892098,False,,0,,,,,,,,[],,,,,"If you’re reading this and you haven’t sold any #XRP, You are a legend 🚀🚀🚀❤️  $XRP",0
181,1418044094543065088,1418044094543065088,2021-07-22 11:03:52 China Standard Time,2021-07-22,11:03:52,800,100178164,ck113311,CryptoKnowledge,,Tranglo Connect and Ripplenet = ODL  @Ripple @Tranglo #XRP,en,"[{'screen_name': 'ripple', 'name': 'ripple', 'id': '1051053836'}, {'screen_name': 'tranglo', 'name': 'tranglo', 'id': '209396881'}]",[],[],0,22,68,['xrp'],[],https://twitter.com/CK113311/status/1418044094543065088,False,https://twitter.com/CK113311/status/1404874895310295042,0,,,,,,,,[],,,,,Tranglo Connect and Ripplenet = ODL  @Ripple @Tranglo #XRP,0
182,1418041664749326344,1418041664749326344,2021-07-22 10:54:13 China Standard Time,2021-07-22,10:54:13,800,1392328258910314501,c_m_101,Crypto_Maniac_101 🅐,,👀 #XRP,und,[],[],[],2,20,120,['xrp'],[],https://twitter.com/C_M_101/status/1418041664749326344,False,https://twitter.com/Tranglo/status/1418013129456459777,0,,,,,,,,[],,,,,👀 #XRP,0
183,1418040849179553796,1418040849179553796,2021-07-22 10:50:59 China Standard Time,2021-07-22,10:50:59,800,1156074409767178240,xrp_archives,XRP Archive,,RETWEET if you believe #XRP is about to dominate. You should be ready 🚀🚀🚀  $XRP,en,[],[],[],5,66,288,['xrp'],['xrp'],https://twitter.com/XRP_Archives/status/1418040849179553796,False,,0,,,,,,,,[],,,,,RETWEET if you believe #XRP is about to dominate. You should be ready 🚀🚀🚀  $XRP,1
184,1418037573025341442,1418037573025341442,2021-07-22 10:37:57 China Standard Time,2021-07-22,10:37:57,800,1083143920278659072,xrpnurse,XrpNurse💉®️,,I wonder if #XRP has anything to do with it ☺️🤭,en,[],[],[],9,28,160,['xrp'],[],https://twitter.com/XrpNurse/status/1418037573025341442,False,https://twitter.com/tranglo/status/1418013129456459777,0,,,,,,,,[],,,,,I wonder if #XRP has anything to do with it ☺️🤭,0
185,1418027732106158092,1418027732106158092,2021-07-22 09:58:51 China Standard Time,2021-07-22,09:58:51,800,1529796991,riz_xrp,RIZ XRP,,My brother's a huge fan! 🤣#XRP  @digitalassetbuy  https://t.co/g9V9nYUI1Q,en,"[{'screen_name': 'digitalassetbuy', 'name': 'digital asset investor researcher/wild speculator', 'id': '991345218678116353'}]",[],['https://pbs.twimg.com/media/E63YtBHXMAMBMLI.jpg'],1,4,51,['xrp'],[],https://twitter.com/Riz_Xrp/status/1418027732106158092,False,,1,https://pbs.twimg.com/media/E63YtBHXMAMBMLI.jpg,,,,,,,[],,,,,My brother's a huge fan! 🤣#XRP  @digitalassetbuy  https://t.co/g9V9nYUI1Q,1
186,1418021343531044868,1418021016819884035,2021-07-22 09:33:28 China Standard Time,2021-07-22,09:33:28,800,1064012998505914368,nietzbux,nietzbux,,"...of excitement.  A dream scenario? Not in the cross-border payments industry.""  This is from Tranglo's initial Ripple press release.   I think it's safe to say we are getting closer to the IOV powered by #XRP",en,[],[],[],0,3,55,['xrp'],[],https://twitter.com/nietzbux/status/1418021343531044868,False,,0,,,,,,,,[],,,,,"...of excitement.  A dream scenario? Not in the cross-border payments industry.""  This is from Tranglo's initial Ripple press release.   I think it's safe to say we are getting closer to the IOV powered by #XRP",1
187,1418013577571536897,1418013577571536897,2021-07-22 09:02:36 China Standard Time,2021-07-22,09:02:36,800,1131352246573195264,xrp_productions,XRPayPaayy,,"They are well aware of #XRP.    All of them.  I know this first-hand.  They have very big plans.  Very big.  Or am I just jerking your giggle-chain?  Hell, I’ve screwed around so much, even I’m unsure.  Or am I? 🤔",en,[],[],[],22,6,265,['xrp'],[],https://twitter.com/XRP_Productions/status/1418013577571536897,False,,0,,,,,,,,[],,,,,"They are well aware of #XRP.    All of them.  I know this first-hand.  They have very big plans.  Very big.  Or am I just jerking your giggle-chain?  Hell, I’ve screwed around so much, even I’m unsure.  Or am I? 🤔",1
188,1418012955241816064,1418012955241816064,2021-07-22 09:00:08 China Standard Time,2021-07-22,09:00:08,800,1033739483609481216,1crypticpoet,The Cryptic Poet,,#XRP  https://t.co/rivGJGHUgv,und,[],[],['https://pbs.twimg.com/media/E63LRLpWUAEZ1DI.jpg'],14,27,252,['xrp'],[],https://twitter.com/1CrypticPoet/status/1418012955241816064,False,,1,https://pbs.twimg.com/media/E63LRLpWUAEZ1DI.jpg,,,,,,,[],,,,,#XRP  https://t.co/rivGJGHUgv,0
189,1417999249208455177,1417999249208455177,2021-07-22 08:05:40 China Standard Time,2021-07-22,08:05:40,800,1335108994394820608,lets_trend_xrp,XRP Trends,,"😔#XRP friends😔  My cousin passed away expectedly just hours ago. I don’t know what to think about right now.   Friends, love your family and the people you cherish… Tomorrow is never promised.  🌹 🙏🏽",en,[],[],[],157,15,856,['xrp'],[],https://twitter.com/Lets_trend_XRP/status/1417999249208455177,False,,0,,,,,,,,[],,,,,"😔#XRP friends😔  My cousin passed away expectedly just hours ago. I don’t know what to think about right now.   Friends, love your family and the people you cherish… Tomorrow is never promised.  🌹 🙏🏽",0
190,1417991928541483017,1417991928541483017,2021-07-22 07:36:35 China Standard Time,2021-07-22,07:36:35,800,1079853966681346048,johnedeaton1,John E Deaton,,@APompliano remember when the @SECGov sued @Ripple and @bgarlinghouse claiming #XRP has been an unregistered security for over 7 1/2 years and you refused to accept that it was an attack on all of crypto?   As a board member of @BlockFi maybe now you will agree that we must unite,en,"[{'screen_name': 'secgov', 'name': 'sec', 'id': '18481050'}, {'screen_name': 'ripple', 'name': 'ripple', 'id': '1051053836'}, {'screen_name': 'bgarlinghouse', 'name': 'brad garlinghouse', 'id': '28582680'}, {'screen_name': 'blockfi', 'name': 'blockfi', 'id': '933113177197264896'}]",[],[],12,34,145,['xrp'],[],https://twitter.com/JohnEDeaton1/status/1417991928541483017,False,https://twitter.com/blockfi/status/1417968862134300672,0,,,,,,,,[],,,,,@APompliano remember when the @SECGov sued @Ripple and @bgarlinghouse claiming #XRP has been an unregistered security for over 7 1/2 years and you refused to accept that it was an attack on all of crypto?   As a board member of @BlockFi maybe now you will agree that we must unite,-1
191,1417990621508349952,1417990621508349952,2021-07-22 07:31:23 China Standard Time,2021-07-22,07:31:23,800,1167664584834080769,joker_xrp,XRPJoker🃏,,Bring In The Anchor. Full Steam Ahead #Xrp🃏,en,[],[],[],5,11,167,['xrp'],[],https://twitter.com/joker_xrp/status/1417990621508349952,False,,0,,,,,,,,[],,,,,Bring In The Anchor. Full Steam Ahead #Xrp🃏,1
192,1417971813246717954,1417963253200740353,2021-07-22 06:16:39 China Standard Time,2021-07-22,06:16:39,800,1146746438090678274,gsl24236982,CryptoBoom,,"@FilanLaw Dear @SECGov in this letter you wrote that #XRP is a “currency”! Oops! Did you forget that you were supposed to be arguing it’s a Security??? Ugh oh😬  What’s next you guys going to argue it’s a cheeseburger too🍔🤣 How about it’s a bird, it’s a plane, no it’s…  https://t.co/czlr8Xvg6r",en,"[{'screen_name': 'secgov', 'name': 'sec', 'id': '18481050'}]",[],['https://pbs.twimg.com/tweet_video_thumb/E62l2H4XoAMRjQo.jpg'],11,9,123,['xrp'],[],https://twitter.com/GSL24236982/status/1417971813246717954,False,,1,https://pbs.twimg.com/tweet_video_thumb/E62l2H4XoAMRjQo.jpg,,,,,,,"[{'screen_name': 'FilanLaw', 'name': 'James K. Filan 🇺🇸🇮🇪', 'id': '1290247555'}]",,,,,"@FilanLaw Dear @SECGov in this letter you wrote that #XRP is a “currency”! Oops! Did you forget that you were supposed to be arguing it’s a Security??? Ugh oh😬  What’s next you guys going to argue it’s a cheeseburger too🍔🤣 How about it’s a bird, it’s a plane, no it’s…  https://t.co/czlr8Xvg6r",-1
193,1417970871235452933,1417586125061885969,2021-07-22 06:12:54 China Standard Time,2021-07-22,06:12:54,800,16284560,ubbah,ubbah,,"@0urobro @HammerToe @balatigin @jonaagenilsen @XRP_Dresden @YessirBingBong @DickWhitman_BTC LOL, read this guys.  He makes a wild claim then asks us to give him numbers to back his claim  You really can’t make this joke up even if you tried.  #XRP",en,[],[],[],1,2,3,['xrp'],[],https://twitter.com/ubbah/status/1417970871235452933,False,,0,,,,,,,,"[{'screen_name': '0urobro', 'name': 'Ouroboros', 'id': '1390709593190322183'}, {'screen_name': 'HammerToe', 'name': 'Matt Hamilton', 'id': '17023078'}, {'screen_name': 'balatigin', 'name': 'Burçin Güner (balategin)', 'id': '626702558'}, {'screen_name': 'jonaagenilsen', 'name': 'Jon Nilsen', 'id': '2971247104'}, {'screen_name': 'XRP_Dresden', 'name': '🍀X🌍R🌿P🌏Dresden\U0001fab4🌎🌱🍓🍓🍓🍓🍓', 'id': '1083608611555823617'}, {'screen_name': 'YessirBingBong', 'name': 'Yessir BingBong', 'id': '1355349513163186178'}, {'screen_name': 'DickWhitman_BTC', 'name': 'Dick Whitman Capital', 'id': '1403725546891231233'}]",,,,,"@0urobro @HammerToe @balatigin @jonaagenilsen @XRP_Dresden @YessirBingBong @DickWhitman_BTC LOL, read this guys.  He makes a wild claim then asks us to give him numbers to back his claim  You really can’t make this joke up even if you tried.  #XRP",0
194,1417949531363282955,1417949531363282955,2021-07-22 04:48:07 China Standard Time,2021-07-22,04:48:07,800,1033761461699571712,cryptobull2020,CryptoBull,,Probably more important than Bitcoin or #XRP is the DXY chart. Although the dollar has been strong (most likely to other countries buying dollar) a breakdown soon will signal more upside to come for the crypto market 🚀  https://t.co/kQVQFReR4q,en,[],[],['https://pbs.twimg.com/media/E62RlNQXMAozset.jpg'],10,20,148,['xrp'],[],https://twitter.com/CryptoBull2020/status/1417949531363282955,False,,1,https://pbs.twimg.com/media/E62RlNQXMAozset.jpg,,,,,,,[],,,,,Probably more important than Bitcoin or #XRP is the DXY chart. Although the dollar has been strong (most likely to other countries buying dollar) a breakdown soon will signal more upside to come for the crypto market 🚀  https://t.co/kQVQFReR4q,1
195,1417939811873267720,1417939811873267720,2021-07-22 04:09:29 China Standard Time,2021-07-22,04:09:29,800,1150644076565487616,flowakwa,Akwa Flow,,"#XRP Daily status:  &lt;F&gt; is still pushing us down.  🤞As expected &lt;C&gt; 400 days moving average is a suport  We're close to a decision point  Not gonna lie, it looks bearish af. But &lt;K&gt; is a solid support.  ⌛️Time will tell  https://t.co/zbAbPKXOcl",en,[],[],['https://pbs.twimg.com/media/E62IueZXEAEvf7T.jpg'],5,3,45,['xrp'],[],https://twitter.com/FlowAkwa/status/1417939811873267720,False,,1,https://pbs.twimg.com/media/E62IueZXEAEvf7T.jpg,,,,,,,[],,,,,"#XRP Daily status:  &lt;F&gt; is still pushing us down.  🤞As expected &lt;C&gt; 400 days moving average is a suport  We're close to a decision point  Not gonna lie, it looks bearish af. But &lt;K&gt; is a solid support.  ⌛️Time will tell  https://t.co/zbAbPKXOcl",0
196,1417926890703228928,1417926890703228928,2021-07-22 03:18:09 China Standard Time,2021-07-22,03:18:09,800,1274062862533767175,xrpveterinarian,Crypto Vet (Dr. Harry J. Malinski),,#XRP I still just love this GIF...haha 😂  https://t.co/1cI16CtaHy,en,[],[],['https://pbs.twimg.com/tweet_video_thumb/E6186SGXoAk3lTR.jpg'],3,2,8,['xrp'],[],https://twitter.com/XRPVeterinarian/status/1417926890703228928,False,,1,https://pbs.twimg.com/tweet_video_thumb/E6186SGXoAk3lTR.jpg,,,,,,,[],,,,,#XRP I still just love this GIF...haha 😂  https://t.co/1cI16CtaHy,0
197,1417921848529068034,1417921848529068034,2021-07-22 02:58:07 China Standard Time,2021-07-22,02:58:07,800,1340704471656095748,sirrobartii1,🧂🇨🇭Robert Art🇨🇭🧂,,"I love him, but don’t care what @elonmusk says. Tell him #XRP is going to $7-$13.",en,"[{'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}]",[],[],32,39,662,['xrp'],[],https://twitter.com/SirRobArtII1/status/1417921848529068034,False,,0,,,,,,,,[],,,,,"I love him, but don’t care what @elonmusk says. Tell him #XRP is going to $7-$13.",1
198,1417921316460515328,1417921316460515328,2021-07-22 02:56:00 China Standard Time,2021-07-22,02:56:00,800,1358396786780499969,yourfriendsommi,yourfriendSOMMI,,"🧡💛💚💙 #xrp is what i label a ""final cigarette puff"" altcoin,  warren buffett used this label; when you buy an underpriced business that is good for medium term, but hazy in the long-term..  just like picking up a cigarette off the footpath and having 1 last puff 🚬  +7x 🎯  https://t.co/Lqb0asat2K",en,[],[],['https://pbs.twimg.com/media/E6Il1xVVoAEZ4Cs.jpg'],1,2,7,['xrp'],[],https://twitter.com/yourfriendSOMMI/status/1417921316460515328,False,,1,https://pbs.twimg.com/media/E6Il1xVVoAEZ4Cs.jpg,,,,,,,[],,,,,"🧡💛💚💙 #xrp is what i label a ""final cigarette puff"" altcoin,  warren buffett used this label; when you buy an underpriced business that is good for medium term, but hazy in the long-term..  just like picking up a cigarette off the footpath and having 1 last puff 🚬  +7x 🎯  https://t.co/Lqb0asat2K",1
199,1417918064289591298,1417918064289591298,2021-07-22 02:43:04 China Standard Time,2021-07-22,02:43:04,800,1338385013478481921,theno1waffler,Waffler 🍹,,"GIVEAWAY!  Giving away 500 $XRP No matter what the price is when this giveaway ends!  Potential 100K worth in a few years.  ✅Like &amp; Retweet ✅Follow me ✅Give @RuleXRP Your attention!   Winner announced on August 17th 2021, 21:00 U.K Time! #XRP  https://t.co/AR4jBRoA3v",en,"[{'screen_name': 'rulexrp', 'name': ""jamesrulexrp💫hodl💫dyor💫don't fomo🚀👊😎"", 'id': '1220135485680619524'}]",[],['https://pbs.twimg.com/tweet_video_thumb/E6109fOWUAQC59L.jpg'],80,233,288,['xrp'],['xrp'],https://twitter.com/TheNo1Waffler/status/1417918064289591298,False,,1,https://pbs.twimg.com/tweet_video_thumb/E6109fOWUAQC59L.jpg,,,,,,,[],,,,,"GIVEAWAY!  Giving away 500 $XRP No matter what the price is when this giveaway ends!  Potential 100K worth in a few years.  ✅Like &amp; Retweet ✅Follow me ✅Give @RuleXRP Your attention!   Winner announced on August 17th 2021, 21:00 U.K Time! #XRP  https://t.co/AR4jBRoA3v",0
200,1417914013472727043,1417914013472727043,2021-07-22 02:26:59 China Standard Time,2021-07-22,02:26:59,800,1395029171164811274,blackhatebtc,Blackhate,,#Xrp Kâr almayı unutmayın .,tr,[],[],[],0,9,23,['xrp'],[],https://twitter.com/Blackhatebtc/status/1417914013472727043,False,https://twitter.com/blackhatebtc/status/1417911549902135297,0,,,,,,,,[],,,,,#Xrp Kâr almayı unutmayın .,10
201,1417911549902135297,1417911549902135297,2021-07-22 02:17:11 China Standard Time,2021-07-22,02:17:11,800,1395029171164811274,blackhatebtc,Blackhate,,#Xrp 🚀🚀 Stoplu devam ediyorum .  https://t.co/7NrHhotB9N,tr,[],[],['https://pbs.twimg.com/media/E61vCR9WEAISS2o.jpg'],1,10,22,['xrp'],[],https://twitter.com/Blackhatebtc/status/1417911549902135297,False,https://twitter.com/blackhatebtc/status/1417884815865655306,1,https://pbs.twimg.com/media/E61vCR9WEAISS2o.jpg,,,,,,,[],,,,,#Xrp 🚀🚀 Stoplu devam ediyorum .  https://t.co/7NrHhotB9N,10
202,1417902926497030144,1417902926497030144,2021-07-22 01:42:55 China Standard Time,2021-07-22,01:42:55,800,1349749655316418561,blackberryxrp,Mr. Intuitive - Express yoself,,I have a feeling @TomMartinFrank1's diamond hands are gonna make a combackkkkk realllllll soon :) #XRP,en,"[{'screen_name': 'tommartinfrank1', 'name': 'tommyonxrp', 'id': '1344017181810548744'}]",[],[],2,4,31,['xrp'],[],https://twitter.com/BlackberryXRP/status/1417902926497030144,False,,0,,,,,,,,[],,,,,I have a feeling @TomMartinFrank1's diamond hands are gonna make a combackkkkk realllllll soon :) #XRP,1
203,1417890355379425285,1417890355379425285,2021-07-22 00:52:58 China Standard Time,2021-07-22,00:52:58,800,1349749655316418561,blackberryxrp,Mr. Intuitive - Express yoself,,"So, ETH has: 1. One founder leaving Crypto bc of Safety Concerns  2. Another Developer Charged with Sketchy N. Korea stuff  XRP has: 1. Upstanding individuals with impeccable Resume's and a track record of working with Regulators.   I know which team I am on. #XRP",en,[],[],[],22,50,352,['xrp'],[],https://twitter.com/BlackberryXRP/status/1417890355379425285,False,,0,,,,,,,,[],,,,,"So, ETH has: 1. One founder leaving Crypto bc of Safety Concerns  2. Another Developer Charged with Sketchy N. Korea stuff  XRP has: 1. Upstanding individuals with impeccable Resume's and a track record of working with Regulators.   I know which team I am on. #XRP",1
204,1417883655763107847,1417883655763107847,2021-07-22 00:26:21 China Standard Time,2021-07-22,00:26:21,800,1335108994394820608,lets_trend_xrp,XRP Trends,,"🚀#XRP🚀  !!It’s community building time!!  Retweet, Drop your favorite GIF, and let everyone know you want some XRP friends by saying Add me!  Remember, if they add you, you must add them immediately!!  💵💰💵 All the money ❤️ @Ripple @RuleXRP @BakkupBradley @digitalassetbuy",en,"[{'screen_name': 'ripple', 'name': 'ripple', 'id': '1051053836'}, {'screen_name': 'rulexrp', 'name': ""jamesrulexrp💫hodl💫dyor💫don't fomo🚀👊😎"", 'id': '1220135485680619524'}, {'screen_name': 'bakkupbradley', 'name': 'digital perspectives researcher/wild speculator', 'id': '989178055393497091'}, {'screen_name': 'digitalassetbuy', 'name': 'digital asset investor researcher/wild speculator', 'id': '991345218678116353'}]",[],[],139,57,226,['xrp'],[],https://twitter.com/Lets_trend_XRP/status/1417883655763107847,False,,0,,,,,,,,[],,,,,"🚀#XRP🚀  !!It’s community building time!!  Retweet, Drop your favorite GIF, and let everyone know you want some XRP friends by saying Add me!  Remember, if they add you, you must add them immediately!!  💵💰💵 All the money ❤️ @Ripple @RuleXRP @BakkupBradley @digitalassetbuy",1
205,1417879160144506882,1417879160144506882,2021-07-22 00:08:29 China Standard Time,2021-07-22,00:08:29,800,1064012998505914368,nietzbux,nietzbux,,The Clearing House is publicly working with both Finastra and FIS to bring real time payments to the US.   Both Finastra and FIS are Ripple enabled.  The new US domestic payment system will have integration with #XRP to go outside the US.,en,[],[],[],1,23,96,['xrp'],[],https://twitter.com/nietzbux/status/1417879160144506882,False,https://twitter.com/nietzbux/status/1417872714203901966,0,,,,,,,,[],,,,,The Clearing House is publicly working with both Finastra and FIS to bring real time payments to the US.   Both Finastra and FIS are Ripple enabled.  The new US domestic payment system will have integration with #XRP to go outside the US.,1
206,1417872714203901966,1417872714203901966,2021-07-21 23:42:52 China Standard Time,2021-07-21,23:42:52,800,1064012998505914368,nietzbux,nietzbux,,"Since becoming Ripple’s Chief Economist, former Chief Economist of The Clearing House published this blog post.  The bank/non-bank cooperation part is especially interesting considering the author.  #XRP  https://t.co/7KTLU2XKdA",en,[],[],['https://pbs.twimg.com/media/E61Lt1cWUAYM2Bo.jpg'],2,11,40,['xrp'],[],https://twitter.com/nietzbux/status/1417872714203901966,False,https://twitter.com/bobchakravorti/status/1136974434751975424,1,https://pbs.twimg.com/media/E61Lt1cWUAYM2Bo.jpg,,,,,,,[],,,,,"Since becoming Ripple’s Chief Economist, former Chief Economist of The Clearing House published this blog post.  The bank/non-bank cooperation part is especially interesting considering the author.  #XRP  https://t.co/7KTLU2XKdA",0
207,1417870886376558594,1417870883801206802,2021-07-21 23:35:36 China Standard Time,2021-07-21,23:35:36,800,1080205501,wenmoontho,ꅐꏂꋊ ꂵꄲꄲꋊ ꓄ꃬꄲ,,"This is the real deal! Scam projects and shit coins don't get articles on @YahooFinance &amp; @MarketWatch! The more baby xrp you hold, the bigger percentage of the #XRP rewards you will get every 3 days! Multiply that by 10 (monthly) = Massive gains!   https://t.co/SXzIWDcBDV",en,"[{'screen_name': 'yahoofinance', 'name': 'yahoo finance', 'id': '19546277'}, {'screen_name': 'marketwatch', 'name': 'marketwatch', 'id': '624413'}]",['https://finance.yahoo.com/news/deflationary-coin-huge-rewards-launched-173300300.html'],[],1,2,2,['xrp'],[],https://twitter.com/WenMoonTho/status/1417870886376558594,False,,0,,,,,,,,[],,,,,"This is the real deal! Scam projects and shit coins don't get articles on @YahooFinance &amp; @MarketWatch! The more baby xrp you hold, the bigger percentage of the #XRP rewards you will get every 3 days! Multiply that by 10 (monthly) = Massive gains!   https://t.co/SXzIWDcBDV",1
208,1417869164996399105,1417869164996399105,2021-07-21 23:28:46 China Standard Time,2021-07-21,23:28:46,800,1131600862118338561,mrusecase1,MrUseCase,,“Bankers scam coin” was a buy signal for me 😂 #XRP,en,[],[],[],4,3,49,['xrp'],[],https://twitter.com/MrUseCase1/status/1417869164996399105,False,,0,,,,,,,,[],,,,,“Bankers scam coin” was a buy signal for me 😂 #XRP,-1
209,1417865654649114627,1417865654649114627,2021-07-21 23:14:49 China Standard Time,2021-07-21,23:14:49,800,1131600862118338561,mrusecase1,MrUseCase,,"Don’t forget, the rest of the world has already said #XRP is not a security…",en,[],[],[],0,2,30,['xrp'],[],https://twitter.com/MrUseCase1/status/1417865654649114627,False,,0,,,,,,,,[],,,,,"Don’t forget, the rest of the world has already said #XRP is not a security…",-1
210,1417857642039549952,1417857642039549952,2021-07-21 22:42:59 China Standard Time,2021-07-21,22:42:59,800,1349749655316418561,blackberryxrp,Mr. Intuitive - Express yoself,,"When things got tense, I would just go to @XrpMr's profile and read the description to remember we are not alone.   ""XRP Investor patiently awaiting regulatory clarity."" #XRP  https://t.co/Umyl4nTmlP",en,"[{'screen_name': 'xrpmr', 'name': 'mr. b xrp', 'id': '1013917997411418112'}]",[],['https://pbs.twimg.com/media/E6096DkXoAgT1lX.jpg'],2,3,31,['xrp'],[],https://twitter.com/BlackberryXRP/status/1417857642039549952,False,,1,https://pbs.twimg.com/media/E6096DkXoAgT1lX.jpg,,,,,,,[],,,,,"When things got tense, I would just go to @XrpMr's profile and read the description to remember we are not alone.   ""XRP Investor patiently awaiting regulatory clarity."" #XRP  https://t.co/Umyl4nTmlP",0
211,1417850960215425026,1417847063912624130,2021-07-21 22:16:25 China Standard Time,2021-07-21,22:16:25,800,1030881852486307840,lionel46294550,Dictator know it all 😜,,@attorneyjeremy1 How much do you think the @SECGov will pay in damages to all #xrp holders,en,"[{'screen_name': 'secgov', 'name': 'sec', 'id': '18481050'}]",[],[],21,3,70,['xrp'],[],https://twitter.com/Lionel46294550/status/1417850960215425026,False,,0,,,,,,,,"[{'screen_name': 'attorneyjeremy1', 'name': 'Jeremy Hogan', 'id': '995678645762093056'}]",,,,,@attorneyjeremy1 How much do you think the @SECGov will pay in damages to all #xrp holders,-1
212,1417850405858553856,1417850405858553856,2021-07-21 22:14:13 China Standard Time,2021-07-21,22:14:13,800,1186144637012074497,evasmartai,Eva,,"After a couple of failed transactions due to ""tecPATH_DRY"" on my Desktop APP, I decided to look it up at  https://t.co/3Vrjk715A5, and today I learned more about ""Paths""  https://t.co/tkmFd3FaN6 and here it is 💃 works like a charm! #XRP 🤠 Coded advanced payment environment 😎  https://t.co/iPSYGjTnz9",en,[],"['https://xrpl.org/tec-codes.html', 'https://xrpl.org/paths.html']",[],1,3,12,['xrp'],[],https://twitter.com/EvaSmartAI/status/1417850405858553856,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1417844206719090695/pu/img/yEUVJ3OH5W9iDBoW.jpg,,,,,,,[],,,,,"After a couple of failed transactions due to ""tecPATH_DRY"" on my Desktop APP, I decided to look it up at  https://t.co/3Vrjk715A5, and today I learned more about ""Paths""  https://t.co/tkmFd3FaN6 and here it is 💃 works like a charm! #XRP 🤠 Coded advanced payment environment 😎  https://t.co/iPSYGjTnz9",0
213,1417845629733196580,1417845629733196580,2021-07-21 21:55:15 China Standard Time,2021-07-21,21:55:15,800,1265295701401120769,esgxrp,ERkN,,#XRP in Before 0.71              After 0.88  https://t.co/35p4a5caKW,en,[],[],['https://pbs.twimg.com/media/E60xisEWEAwpf_I.jpg'],2,2,21,['xrp'],[],https://twitter.com/ESGXRP/status/1417845629733196580,False,,1,https://pbs.twimg.com/media/E60xisEWEAwpf_I.jpg,,,,,,,[],,,,,#XRP in Before 0.71              After 0.88  https://t.co/35p4a5caKW,1
214,1417842719645372419,1417842719645372419,2021-07-21 21:43:41 China Standard Time,2021-07-21,21:43:41,800,1224847945645920257,truthseek33,TruthSeek33,,A word of advice... Treat your Spark and Songbird like you would #XRP. It's precious cargo. Don't underestimate them.,en,[],[],[],8,19,140,['xrp'],[],https://twitter.com/truthseek33/status/1417842719645372419,False,,0,,,,,,,,[],,,,,A word of advice... Treat your Spark and Songbird like you would #XRP. It's precious cargo. Don't underestimate them.,1
215,1417842484747587585,1417842484747587585,2021-07-21 21:42:45 China Standard Time,2021-07-21,21:42:45,800,930453075457921029,ripplexrpie,JackTheRippler🤫🐻🏦,,Clarity for the whole crypto space is coming because of #XRP. XRP is going to prove everyone wrong who believes in MarketCap!,en,[],[],[],63,115,1054,['xrp'],[],https://twitter.com/RippleXrpie/status/1417842484747587585,False,,0,,,,,,,,[],,,,,Clarity for the whole crypto space is coming because of #XRP. XRP is going to prove everyone wrong who believes in MarketCap!,1
216,1417830735231164417,1417830735231164417,2021-07-21 20:56:03 China Standard Time,2021-07-21,20:56:03,800,1254868749175287808,u2w7d,XRP/XYM Fly to the moon 🚀,,#XRP  https://t.co/QfHlp5if7C,und,[],[],['https://pbs.twimg.com/tweet_video_thumb/E60liNrUUAQMvgh.jpg'],1,4,23,['xrp'],[],https://twitter.com/U2W7d/status/1417830735231164417,False,https://twitter.com/XRPNews_/status/1417812035321180171,1,https://pbs.twimg.com/tweet_video_thumb/E60liNrUUAQMvgh.jpg,,,,,,,[],,,,,#XRP  https://t.co/QfHlp5if7C,0
217,1417812035321180171,1417812035321180171,2021-07-21 19:41:45 China Standard Time,2021-07-21,19:41:45,800,39090194,xrpnews_,XRP Researcher | XRP Investor | XRP BULL,,"When I 1st purchased #XRP 4 years ago there was no talks of Flare or any kind of airdrop  Now I am getting 3 Airdrops for being a XRP holder  I am not upset, I am actually excited.",en,[],[],[],94,81,961,['xrp'],[],https://twitter.com/XRPNews_/status/1417812035321180171,False,,0,,,,,,,,[],,,,,"When I 1st purchased #XRP 4 years ago there was no talks of Flare or any kind of airdrop  Now I am getting 3 Airdrops for being a XRP holder  I am not upset, I am actually excited.",0
