,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,tweet,sentiment
288,1.49733E+18,1.49731E+18,2022-02-25 21:50:03 GMT Standard Time,25/2/2022,21:50:03,0,1.31388E+18,anferz_lkt,HODL! 🔺,,en,[],[],[],0,0,7,['avax'],[],https://twitter.com/Anferz_LKT/status/1497328061645213701,FALSE,,0,,,,,,,,"[{'screen_name': 'TheCryptoLark', 'name': 'Lark Davis', 'id': '30325257'}]",,,,,@TheCryptoLark I will say holding #AVAX in Crypto is the best thing you can do and you will make it for sure,1
296,1.49733E+18,1.49691E+18,2022-02-25 21:47:29 GMT Standard Time,25/2/2022,21:47:29,0,1.42844E+18,ar1m4nn,Ariman🔺,,en,[],[],[],0,0,6,['avax'],[],https://twitter.com/ar1m4nn/status/1497327415126855681,FALSE,,0,,,,,,,,"[{'screen_name': 'Ralvero', 'name': 'RALVΞRO', 'id': '37794688'}]",,,,,@Ralvero Very clear yes! I won't be able to forgive myself if I miss #AVAX at such a good price.,1
297,1.49733E+18,1.49728E+18,2022-02-25 21:47:15 GMT Standard Time,25/2/2022,21:47:15,0,1.31388E+18,anferz_lkt,HODL! 🔺,,en,[],[],[],0,0,0,['avax'],[],https://twitter.com/Anferz_LKT/status/1497327356385452032,FALSE,,0,,,,,,,,"[{'screen_name': 'kasta_app', 'name': 'Kasta', 'id': '1422638476881809415'}]",,,,,@kasta_app Buying and holding #AVAX waiting for the next pump,1
298,1.49733E+18,1.49733E+18,2022-02-25 21:46:55 GMT Standard Time,25/2/2022,21:46:55,0,1.34262E+18,westkripto,West 🔺,,tr,[],[],[],0,9,28,['avax'],[],https://twitter.com/westkripto/status/1497327273820753923,FALSE,https://twitter.com/avaxtr/status/1497326248959393798,0,,,,,,,,[],,,,,Bugün bende farkettim bunu. M3tamask #Avax logosu entegre edilmiş böylece Logo karşımıza çıkıyor. Swap işlemde yapılıyor. Gayet başarılı ve güzel olmuş.,0
306,1.49733E+18,1.49728E+18,2022-02-25 21:44:22 GMT Standard Time,25/2/2022,21:44:22,0,1.45604E+18,ankrahmun90,.,,en,[],[],[],0,0,1,['avax'],[],https://twitter.com/ankrahmun90/status/1497326631786004481,FALSE,,0,,,,,,,,"[{'screen_name': 'NinjaPadCom', 'name': 'NinjaPad', 'id': '1480219918977150984'}]",,,,,@NinjaPadCom Only #AVAX,0
307,1.49733E+18,1.49733E+18,2022-02-25 21:43:47 GMT Standard Time,25/2/2022,21:43:47,0,1.46682E+18,chikn_sales,chikn sales,,en,"[{'screen_name': 'chikn_nft', 'name': 'chikn 🔺 // $egg //', 'id': '1457879822261047298'}]","['http://discord.gg/chikn', 'https://chikn.farm/chikn/2862', 'https://snowtrace.io/tx/0x65134129ba2fff45af00ebc86060f3824d4c5d9ebceb72ee06fee543464eff9b']",['https://pbs.twimg.com/media/FMeSgIGXEAQjGdx.jpg'],0,0,1,['avax'],[],https://twitter.com/chikn_sales/status/1497326482733027330,FALSE,,1,https://pbs.twimg.com/media/FMeSgIGXEAQjGdx.jpg,,,,,,,[],,,,,🐔 chikn No.2862 - common - 22 kg - sold for 29.99 #AVAX! 🥚  Twitter: @chikn_nft Community Chat:  https://t.co/7uXXalYewy Marketplace Listing:  https://t.co/spf4nNtAKR Transaction:  https://t.co/vMyWoszA6k  https://t.co/DevUpzgVW0,0
310,1.49733E+18,1.49733E+18,2022-02-25 21:43:09 GMT Standard Time,25/2/2022,21:43:09,0,1.49182E+18,kalaosalesbot,Kalao Sales BOT,,en,[],"['https://snowtrace.io/tx/0xc94e15d9504caab3c5b043cfc363a912e517bbb5ee7e00b19a0656442764d219', 'https://marketplace.kalao.io/collection/0xf675a87397a6239eaf95ad948670a5b19d076c59']",['https://pbs.twimg.com/media/FMeSW1bXwAEWgZs.jpg'],0,0,4,['avax'],[],https://twitter.com/KalaoSalesBot/status/1497326323940876294,FALSE,,1,https://pbs.twimg.com/media/FMeSW1bXwAEWgZs.jpg,,,,,,,[],,,,,Particle Love Is In The Air Particle #9060 sold for 27.00 #AVAX.   https://t.co/M84aHE2fRu  https://t.co/uvYaVzcOqT  https://t.co/q6bDPaI8xz,1
312,1.49733E+18,1.4943E+18,2022-02-25 21:42:53 GMT Standard Time,25/2/2022,21:42:53,0,1.42845E+18,crystalm4th,Crystal Math🔺,,en,[],[],[],0,0,5,['avax'],[],https://twitter.com/crystalm4th/status/1497326256207147013,FALSE,,0,,,,,,,,"[{'screen_name': 'TheRightTrader', 'name': 'The Right Trader', 'id': '779512727140118528'}]",,,,,@TheRightTrader I can’t miss #AVAX 15%,0
313,1.49733E+18,1.49733E+18,2022-02-25 21:42:51 GMT Standard Time,25/2/2022,21:42:51,0,8.75424E+17,avaxtr,AVAXTR🔺,,tr,[],[],['https://pbs.twimg.com/media/FMeR4ngXsAczqCS.jpg'],11,18,130,['avax'],[],https://twitter.com/avaxtr/status/1497326248959393798,FALSE,,1,https://pbs.twimg.com/media/FMeR4ngXsAczqCS.jpg,,,,,,,[],,,,,📢 Meta*-*Mask'ta Avalanche ağını eklediğinizde artık #AVAX logosu çıkıyor ve doğrudan Meta*-*Mask üzerinden swap işlemi yapabiliyorsunuz.  https://t.co/1E4lciWN5t,10
315,1.49733E+18,1.4943E+18,2022-02-25 21:42:02 GMT Standard Time,25/2/2022,21:42:02,0,1.42844E+18,ar1m4nn,Ariman🔺,,en,[],[],[],0,0,5,['avax'],[],https://twitter.com/ar1m4nn/status/1497326043832766471,FALSE,,0,,,,,,,,"[{'screen_name': 'TheRightTrader', 'name': 'The Right Trader', 'id': '779512727140118528'}]",,,,,@TheRightTrader I see the greatest potential in #AVAX,1
316,1.49733E+18,1.49691E+18,2022-02-25 21:40:41 GMT Standard Time,25/2/2022,21:40:41,0,1.42845E+18,crystalm4th,Crystal Math🔺,,en,[],[],[],0,0,5,['avax'],[],https://twitter.com/crystalm4th/status/1497325705553719303,FALSE,,0,,,,,,,,"[{'screen_name': 'Mara_Sebriant', 'name': 'Zora 🔺(.\\\\,.\\\\)', 'id': '1363946359418728451'}]",,,,,@Mara_Sebriant only smart people buy #AVAX 😎,0
317,1.49733E+18,1.49682E+18,2022-02-25 21:40:15 GMT Standard Time,25/2/2022,21:40:15,0,1.45555E+18,avxenthst,🔺🎉🔺🎉🔺,,en,[],[],[],0,0,2,['avax'],[],https://twitter.com/avxenthst/status/1497325596518621186,FALSE,,0,,,,,,,,"[{'screen_name': 'Crypto__emily', 'name': 'Emily’s Universe 💎', 'id': '1033315094539776002'}]",,,,,@Crypto__emily #AVAX of course,0
320,1.49733E+18,1.49727E+18,2022-02-25 21:40:05 GMT Standard Time,25/2/2022,21:40:05,0,107159110,bros_nedz,Pein👣,,en,[],[],[],0,0,1,['avax'],[],https://twitter.com/Bros_Nedz/status/1497325552960786438,FALSE,,0,,,,,,,,"[{'screen_name': 'argonfoundation', 'name': ""Argon | We're Hiring!"", 'id': '1318335951832231937'}]",,,,,@argonfoundation What happened to the Nfts sold on #Avax ?,0
321,1.49733E+18,1.49682E+18,2022-02-25 21:39:41 GMT Standard Time,25/2/2022,21:39:41,0,1.48315E+18,0xcheems,🔺,,en,[],[],[],0,0,1,['avax'],[],https://twitter.com/0xCheems/status/1497325452465213445,FALSE,,0,,,,,,,,"[{'screen_name': 'Crypto__emily', 'name': 'Emily’s Universe 💎', 'id': '1033315094539776002'}]",,,,,@Crypto__emily i'm filling my bags with #AVAX as a degenerate,0
323,1.49733E+18,1.49691E+18,2022-02-25 21:38:53 GMT Standard Time,25/2/2022,21:38:53,0,1.42844E+18,ar1m4nn,Ariman🔺,,en,[],[],[],0,0,5,['avax'],[],https://twitter.com/ar1m4nn/status/1497325253160222720,FALSE,,0,,,,,,,,"[{'screen_name': 'Mara_Sebriant', 'name': 'Zora 🔺(.\\\\,.\\\\)', 'id': '1363946359418728451'}]",,,,,@Mara_Sebriant red always reminded me of #AVAX,0
325,1.49732E+18,1.4968E+18,2022-02-25 21:37:29 GMT Standard Time,25/2/2022,21:37:29,0,1.42845E+18,crystalm4th,Crystal Math🔺,,en,[],[],[],0,0,6,['avax'],[],https://twitter.com/crystalm4th/status/1497324900587032589,FALSE,,0,,,,,,,,"[{'screen_name': 'cryptoworld202', 'name': 'Cryptocurrency World', 'id': '974317246888710145'}]",,,,,@cryptoworld202 more bags full of #AVAX 🤩,1
326,1.49732E+18,1.49732E+18,2022-02-25 21:37:18 GMT Standard Time,25/2/2022,21:37:18,0,1.48735E+18,bencrypto1804,Ben_crypto,,en,[],[],[],0,0,1,['avax'],[],https://twitter.com/Bencrypto1804/status/1497324850808909825,FALSE,https://twitter.com/raptoriginz/status/1497299666769170438,0,,,,,,,,[],,,,,You don’t want to miss that #avax,1
327,1.49732E+18,1.49732E+18,2022-02-25 21:37:10 GMT Standard Time,25/2/2022,21:37:10,0,391474015,tezukatez,DevilK🔺,,en,[],[],['https://pbs.twimg.com/media/FMeQ_DGXoAY2RTd.jpg'],0,0,2,['avax'],"['joe', 'joe']",https://twitter.com/tezukaTez/status/1497324817405685764,FALSE,https://twitter.com/blueclarityone/status/1497323583244275724,1,https://pbs.twimg.com/media/FMeQ_DGXoAY2RTd.jpg,,,,,,,[],,,,,Now you know  Hope you got enough $JOE by then my friend  Don’t be silly and buy more $JOE now at these low prices or regret forever  #AVAX  https://t.co/akItEJ3oq1,1
328,1.49732E+18,1.49732E+18,2022-02-25 21:37:09 GMT Standard Time,25/2/2022,21:37:09,0,1.41997E+18,cryptohk_,0xRedKing 🔺,,und,[],[],[],0,0,1,['avax'],[],https://twitter.com/CryptoHK_/status/1497324813593030658,FALSE,,0,,,,,,,,"[{'screen_name': 'cryptosoftwar3', 'name': 'Kripto Barlas 👑', 'id': '1300884198123765761'}]",,,,,@cryptosoftwar3 #avax,0
329,1.49732E+18,1.4968E+18,2022-02-25 21:36:56 GMT Standard Time,25/2/2022,21:36:56,0,1.42844E+18,ar1m4nn,Ariman🔺,,en,[],[],[],0,0,5,['avax'],[],https://twitter.com/ar1m4nn/status/1497324761357205506,FALSE,,0,,,,,,,,"[{'screen_name': 'cryptoworld202', 'name': 'Cryptocurrency World', 'id': '974317246888710145'}]",,,,,@cryptoworld202 I would invest in #AVAX again in the long-term as always. I have never been disappointed!,1
332,1.49732E+18,1.49691E+18,2022-02-25 21:35:00 GMT Standard Time,25/2/2022,21:35:00,0,1.42845E+18,crystalm4th,Crystal Math🔺,,en,[],[],[],0,0,5,['avax'],[],https://twitter.com/crystalm4th/status/1497324274494889988,FALSE,,0,,,,,,,,"[{'screen_name': 'cryptoworld202', 'name': 'Cryptocurrency World', 'id': '974317246888710145'}]",,,,,@cryptoworld202 #AVAX is literally on sale! 20% off 🤪🤞,1
337,1.49732E+18,1.49691E+18,2022-02-25 21:32:10 GMT Standard Time,25/2/2022,21:32:10,0,1.42844E+18,ar1m4nn,Ariman🔺,,en,[],[],[],0,0,5,['avax'],[],https://twitter.com/ar1m4nn/status/1497323561832304653,FALSE,,0,,,,,,,,"[{'screen_name': 'cryptoworld202', 'name': 'Cryptocurrency World', 'id': '974317246888710145'}]",,,,,@cryptoworld202 It’s crazy how people don't pay enough attention to #AVAX especially right now when it’s under $80 probably for the last time!,1
339,1.49732E+18,1.49726E+18,2022-02-25 21:31:40 GMT Standard Time,25/2/2022,21:31:40,0,1.31753E+18,sunrise_atjapan,sunrise-at-japan 🔺,,en,[],[],['https://pbs.twimg.com/media/FMePpuMXIAQWA4P.png'],0,0,11,['avax'],[],https://twitter.com/sunrise_atJapan/status/1497323434791120898,FALSE,,1,https://pbs.twimg.com/media/FMePpuMXIAQWA4P.png,,,,,,,"[{'screen_name': 'CederNets', 'name': 'CederNet 🌄🔺', 'id': '1362122588403679232'}]",,,,,"@CederNets Every day, we take a step further making it #AVAX bros.  Just keep on going, even despite the harsh times, WAGMI ☕  https://t.co/RJ1Y2DjSq2",0
344,1.49732E+18,1.49732E+18,2022-02-25 21:28:31 GMT Standard Time,25/2/2022,21:28:31,0,1.31151E+18,saulghodls,Saul Goodman ⚖️🔺🎉,,en,[],[],[],0,0,5,['avax'],[],https://twitter.com/SaulGHodls/status/1497322640989724674,FALSE,,0,,,,,,,,[],,,,,If you don't but #AVAX you're seriously missing on something,1
346,1.49732E+18,1.49731E+18,2022-02-25 21:27:45 GMT Standard Time,25/2/2022,21:27:45,0,171331377,massakiniikuyo,AVAX最強願う🥤,,en,"[{'screen_name': 'mosvzzillklf3sn', 'name': '夏は暑いから乙乙', 'id': '1145142951690924032'}, {'screen_name': 'gungunbang001', 'name': 'デザインワークスgungunbang', 'id': '1145138423360962560'}]",[],[],0,0,0,['avax'],[],https://twitter.com/massakiniikuyo/status/1497322451273121794,FALSE,,0,,,,,,,,"[{'screen_name': 'avaxcenter', 'name': '🔺Avax Center🔺', 'id': '1479927260064985097'}, {'screen_name': 'grndtheftbacon', 'name': 'Grand Theft Bacon', 'id': '1461756276694728704'}]",,,,,@avaxcenter @grndtheftbacon @E1s7dmP5qTgEeLV @MOSvzzillKLF3sn @gungunbang001 #AVAX Nice!!,1
348,1.49732E+18,1.49699E+18,2022-02-25 21:25:50 GMT Standard Time,25/2/2022,21:25:50,0,1.42845E+18,crystalm4th,Crystal Math🔺,,en,[],[],[],0,0,6,['avax'],[],https://twitter.com/crystalm4th/status/1497321965434163212,FALSE,,0,,,,,,,,"[{'screen_name': 'cryptoworld202', 'name': 'Cryptocurrency World', 'id': '974317246888710145'}]",,,,,@cryptoworld202 This year as well as the last #AVAX contributed to me the biggest profit!,1
351,1.49732E+18,1.49728E+18,2022-02-25 21:24:30 GMT Standard Time,25/2/2022,21:24:30,0,1.46137E+18,0xchamp,Champ 🔺,,en,[],[],[],0,0,1,['avax'],[],https://twitter.com/0xChamp/status/1497321632800686085,FALSE,,0,,,,,,,,"[{'screen_name': 'Coinbase_NFT', 'name': 'Coinbase NFT', 'id': '1444011503275810822'}]",,,,,@Coinbase_NFT obviously #AVAX,0
352,1.49732E+18,1.49728E+18,2022-02-25 21:24:26 GMT Standard Time,25/2/2022,21:24:26,0,1.35647E+18,bizzboia,Bizz🔺,,und,[],[],[],0,0,2,['avax'],[],https://twitter.com/BizzBoia/status/1497321615461392384,FALSE,,0,,,,,,,,"[{'screen_name': 'NinjaPadCom', 'name': 'NinjaPad', 'id': '1480219918977150984'}]",,,,,@NinjaPadCom #AVAX,0
359,1.49732E+18,1.49732E+18,2022-02-25 21:21:24 GMT Standard Time,25/2/2022,21:21:24,0,1.31753E+18,avaxbot9000,AVAX Bot 9000 🤖🔺,,en,[],[],['https://pbs.twimg.com/media/FMeMigOWYAgBQpn.jpg'],12,24,38,['avax'],[],https://twitter.com/AVAXBot9000/status/1497320850973814785,FALSE,,1,https://pbs.twimg.com/media/FMeMigOWYAgBQpn.jpg,,,,,,,[],,,,,"💡 Ideas to boost #AVAX back to $100:  #1: Recreate popular animes and shows but AVAX-themed, where the characters are gotten from Avalanche native NFT projects.  Also, there's always a love arc with AVAX's C-Chan and the main plot usually revolves around Twitter FUD.  Thoughts?  https://t.co/XpN24I9MIS",0
360,1.49732E+18,1.49619E+18,2022-02-25 21:21:23 GMT Standard Time,25/2/2022,21:21:23,0,1.42844E+18,ar1m4nn,Ariman🔺,,und,[],[],[],0,0,4,['avax'],[],https://twitter.com/ar1m4nn/status/1497320845961801737,FALSE,,0,,,,,,,,"[{'screen_name': 'AltcoinDailyio', 'name': 'Altcoin Daily', 'id': '958118843636854784'}]",,,,,@AltcoinDailyio #AVAX,0
361,1.49732E+18,1.49732E+18,2022-02-25 21:21:13 GMT Standard Time,25/2/2022,21:21:13,0,1.46682E+18,chikn_sales,chikn sales,,en,"[{'screen_name': 'chikn_nft', 'name': 'chikn 🔺 // $egg //', 'id': '1457879822261047298'}]","['http://discord.gg/chikn', 'https://chikn.farm/chikn/3176', 'https://snowtrace.io/tx/0x3d284363f2a509bd5cb6f3f1c6e8fbcc918a35facda1fca74c65c2c0e0c17020']",['https://pbs.twimg.com/media/FMeNVmJXwAE2s6A.jpg'],0,0,1,['avax'],[],https://twitter.com/chikn_sales/status/1497320804459204613,FALSE,,1,https://pbs.twimg.com/media/FMeNVmJXwAE2s6A.jpg,,,,,,,[],,,,,🐔 chikn No.3176 - nice - 15 kg - sold for 30.00 #AVAX! 🥚  Twitter: @chikn_nft Community Chat:  https://t.co/7uXXalYewy Marketplace Listing:  https://t.co/ja1FWrNnfl Transaction:  https://t.co/Q3Rwsb8aL4  https://t.co/LTcKX7d3o1,0
368,1.49732E+18,1.49732E+18,2022-02-25 21:17:43 GMT Standard Time,25/2/2022,21:17:43,0,7.24192E+17,crypto_bakery,CRYPTO BAKERY 🍥,,en,[],[],['https://pbs.twimg.com/media/FMeMN-9X0AA29G0.png'],0,0,3,['avax'],['avax'],https://twitter.com/crypto_bakery/status/1497319926511681538,FALSE,https://twitter.com/crypto_bakery/status/1497315002931245056,1,https://pbs.twimg.com/media/FMeMN-9X0AA29G0.png,,,,,,,[],,,,,$AVAX #AVAX  Pumping  Don't Ever Forget to take Profit✍️  You need to Open Notification in order to get the calls on time ♥️  https://t.co/1gEDDu8Bj2,1
369,1.49732E+18,1.49724E+18,2022-02-25 21:16:55 GMT Standard Time,25/2/2022,21:16:55,0,151655286,genesisvalles,Genesis🔺,,en,"[{'screen_name': 'el33th4xor', 'name': 'emin gün sirer🔺', 'id': '399412477'}]",[],[],0,0,3,['avax'],[],https://twitter.com/genesisvalles/status/1497319723377299460,FALSE,,0,,,,,,,,"[{'screen_name': 'avalancheavax', 'name': 'Avalanche 🔺', 'id': '1055894724245155841'}, {'screen_name': 'el33th4xor', 'name': 'Emin Gün Sirer🔺', 'id': '399412477'}]",,,,,"@avalancheavax @el33th4xor I already have my appointment tonight with the professor, @el33th4xor  talking about the best platform of all #AVAX  and learning from crypto🔥",1
388,1.49732E+18,1.49728E+18,2022-02-25 21:06:42 GMT Standard Time,25/2/2022,21:06:42,0,1.36395E+18,mara_sebriant,"Zora 🔺(.\\,.\\)",,und,[],[],['https://pbs.twimg.com/media/FMeKBEZXIAMTuv5.jpg'],0,0,2,['avax'],[],https://twitter.com/Mara_Sebriant/status/1497317154017869824,FALSE,,1,https://pbs.twimg.com/media/FMeKBEZXIAMTuv5.jpg,,,,,,,"[{'screen_name': '0xpinky1', 'name': '0xpinky', 'id': '1478512499452526592'}]",,,,,@0xpinky1 #AVAX up.  https://t.co/CRnh0YYqJg,0
397,1.49732E+18,1.49732E+18,2022-02-25 21:00:54 GMT Standard Time,25/2/2022,21:00:54,0,1.4905E+18,_defidegen,HAMMERTIME 🚀,,en,[],[],[],0,0,0,['avax'],[],https://twitter.com/_DeFiDegen/status/1497315691745132551,FALSE,,0,,,,,,,,[],,,,,#avax is the future 🚀 prove me wrong,0
403,1.49731E+18,1.49728E+18,2022-02-25 20:58:03 GMT Standard Time,25/2/2022,20:58:03,0,1.46929E+18,pao_coin1,Pao coin🔺,,en,[],[],[],0,0,4,['avax'],[],https://twitter.com/pao_coin1/status/1497314974854639618,FALSE,,0,,,,,,,,"[{'screen_name': 'seymirel', 'name': 'Seyra Demirel', 'id': '1432317702660632578'}]",,,,,@seymirel That was me this morning buying my #AVAX 🤣. Best video ever!,1
405,1.49731E+18,1.49731E+18,2022-02-25 20:57:27 GMT Standard Time,25/2/2022,20:57:27,0,1.46682E+18,chikn_sales,chikn sales,,en,"[{'screen_name': 'chikn_nft', 'name': 'chikn 🔺 // $egg //', 'id': '1457879822261047298'}]","['http://discord.gg/chikn', 'https://chikn.farm/chikn/858', 'https://snowtrace.io/tx/0xdcf91f6c041edb1618dd71dca1beb016cc20c29a51818e41c3775eed9d48553e']",['https://pbs.twimg.com/media/FMeH5jQXEBAgrGR.jpg'],0,0,2,['avax'],[],https://twitter.com/chikn_sales/status/1497314824870584325,FALSE,,1,https://pbs.twimg.com/media/FMeH5jQXEBAgrGR.jpg,,,,,,,[],,,,,🐔 chikn No.858 - nice - 13 kg - sold for 29.00 #AVAX! 🥚  Twitter: @chikn_nft Community Chat:  https://t.co/7uXXalYewy Marketplace Listing:  https://t.co/TdcMhhUeOX Transaction:  https://t.co/uAxOeRURX9  https://t.co/faPe2myUzt,0
407,1.49731E+18,1.49728E+18,2022-02-25 20:55:56 GMT Standard Time,25/2/2022,20:55:56,0,1.39581E+18,kelly_crypto111,Just a crypto fan 🔺️,,en,[],[],[],0,0,1,['avax'],[],https://twitter.com/kelly_crypto111/status/1497314440974372865,FALSE,,0,,,,,,,,"[{'screen_name': 'seymirel', 'name': 'Seyra Demirel', 'id': '1432317702660632578'}]",,,,,"@seymirel Agreed x1000. If we don't take this opportunity to buy #AVAX  today, we will regret it tomorrow.",0
408,1.49731E+18,1.49728E+18,2022-02-25 20:55:48 GMT Standard Time,25/2/2022,20:55:48,0,1.33237E+18,jackredgravee,Jack Redgrave 🔺,,en,[],[],[],0,0,1,['avax'],[],https://twitter.com/JackRedgravee/status/1497314410800594946,FALSE,,0,,,,,,,,"[{'screen_name': 'seymirel', 'name': 'Seyra Demirel #SavaşaHayır', 'id': '1432317702660632578'}]",,,,,@seymirel The price of #AVAX today is undoubtedly a blessing for those who haven’t bought yet,1
422,1.49731E+18,1.49731E+18,2022-02-25 20:50:02 GMT Standard Time,25/2/2022,20:50:02,0,1.49126E+18,pizzagame_sales,Pizza Game Sales Tracker,,en,[],[],['https://pbs.twimg.com/media/FMeGMtZXwAsKvGL.png'],0,0,0,['avax'],[],https://twitter.com/PizzaGame_Sales/status/1497312955708362755,FALSE,,1,https://pbs.twimg.com/media/FMeGMtZXwAsKvGL.png,,,,,,,[],,,,,Pizza Chef #10075 SOLD for 4.7 #AVAX  https://t.co/JaN0iT5X0S,0
424,1.49731E+18,1.49728E+18,2022-02-25 20:49:37 GMT Standard Time,25/2/2022,20:49:37,0,151655286,genesisvalles,Genesis🔺,,en,[],[],[],0,0,4,['avax'],[],https://twitter.com/genesisvalles/status/1497312854504058885,FALSE,,0,,,,,,,,"[{'screen_name': 'Coinbase_NFT', 'name': 'Coinbase NFT', 'id': '1444011503275810822'}]",,,,,"@Coinbase_NFT Are you serious? 😳Why isn't #AVAX on the list? The platform is among the best regarding decentralization, security, and finality",1
429,1.49731E+18,1.49712E+18,2022-02-25 20:46:08 GMT Standard Time,25/2/2022,20:46:08,0,1.39946E+18,ghostindashell1,Major 🔺🐓,,en,[],[],[],0,0,0,['avax'],[],https://twitter.com/GhostInDaShell1/status/1497311975033827329,FALSE,,0,,,,,,,,"[{'screen_name': 'altcryptocom', 'name': 'Alt Crypto Moon 🚨🚀\U0001fa90', 'id': '4375004836'}]",,,,,@altcryptocom It's #AVAX and I don't plan to stop holding or keep growing my bags until they make me filthy rich.,1
440,1.49731E+18,1.49731E+18,2022-02-25 20:37:52 GMT Standard Time,25/2/2022,20:37:52,0,1.49126E+18,pizzagame_sales,Pizza Game Sales Tracker,,en,[],[],['https://pbs.twimg.com/media/FMeDafuXoAMRCxT.png'],0,0,1,['avax'],[],https://twitter.com/PizzaGame_Sales/status/1497309894000664580,FALSE,,1,https://pbs.twimg.com/media/FMeDafuXoAMRCxT.png,,,,,,,[],,,,,Pizza Chef #13519 SOLD for 4.59 #AVAX  https://t.co/UPTTSI8k7o,0
442,1.49731E+18,1.49731E+18,2022-02-25 20:34:15 GMT Standard Time,25/2/2022,20:34:15,0,1.36612E+18,afar_134,Afar🔺,,en,[],[],[],0,1,6,['avax'],[],https://twitter.com/Afar_134/status/1497308986730762254,FALSE,,0,,,,,,,,"[{'screen_name': 'TraderKoz', 'name': 'TraderKøz', 'id': '1019660554472837120'}]",,,,,@TraderKoz It would not be a surprise if #AVAX was the first to do so.,0
447,1.49731E+18,1.49731E+18,2022-02-25 20:32:45 GMT Standard Time,25/2/2022,20:32:45,0,1.47012E+18,metabitmedia,MetaBit Media,,tr,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",['https://youtu.be/3xEH0_2XClU'],[],0,0,0,['avax'],[],https://twitter.com/metabitmedia/status/1497308606261305346,FALSE,,0,,,,,,,,[],,,,,Kriptolopedi - #AVAX / Avalanche nedir? Avalabs nedir?  https://t.co/SD8VTDjHKv @YouTube aracılığıyla,10
448,1.49731E+18,1.49731E+18,2022-02-25 20:32:41 GMT Standard Time,25/2/2022,20:32:41,0,1.49126E+18,pizzagame_sales,Pizza Game Sales Tracker,,en,[],[],['https://pbs.twimg.com/media/FMeCOzjWQAMd4pj.png'],0,0,1,['avax'],[],https://twitter.com/PizzaGame_Sales/status/1497308593468710913,FALSE,,1,https://pbs.twimg.com/media/FMeCOzjWQAMd4pj.png,,,,,,,[],,,,,Pizza Chef #11306 SOLD for 4.7 #AVAX  https://t.co/MBVFYMZK2N,0
449,1.49731E+18,1.49731E+18,2022-02-25 20:32:41 GMT Standard Time,25/2/2022,20:32:41,0,1.47554E+18,firat_sales,Firat's NFT Sales,,en,[],"['https://snowtrace.io/tx/0x5bef95f39a4111fceecfcb56b4e9d9199ed2e851e2249ead33ce697f01956ba3', 'https://nftrade.com/assets/avalanche/0xa7abc3736bc5a4d3d4730eac5a1e487e56c86789/2264']",['https://pbs.twimg.com/media/FMeCOyDWUAAZ37-.jpg'],0,0,2,['avax'],[],https://twitter.com/firat_sales/status/1497308592919220226,FALSE,,1,https://pbs.twimg.com/media/FMeCOyDWUAAZ37-.jpg,,,,,,,[],,,,,Firat's NFT (token id: 2264) sold for 3.48 #AVAX!  https://t.co/iGllTZ3Aws  https://t.co/8rl5HaytJS  https://t.co/3W3Z1O9RUX,0
456,1.49731E+18,1.49731E+18,2022-02-25 20:30:08 GMT Standard Time,25/2/2022,20:30:08,0,1.05647E+18,asscror2,Asscror2 𝝰,,en,[],[],['https://pbs.twimg.com/media/FMeBkElWUAQQnQ5.png'],0,0,1,['avax'],[],https://twitter.com/asscror2/status/1497307951253667844,FALSE,https://twitter.com/MinerJoeNFT/status/1497271268688764930,1,https://pbs.twimg.com/media/FMeBkElWUAQQnQ5.png,,,,,,,[],,,,,go to work now !! #AVAX  https://t.co/zEWLzAWcQo,0
459,1.49731E+18,1.49731E+18,2022-02-25 20:28:51 GMT Standard Time,25/2/2022,20:28:51,0,1.49001E+18,ryunft_sales,RyuNFT_Sales,,en,[],"['https://snowtrace.io/tx/0xa6305fd843b5b7aa946d4f33e1bb0bafdd8cacf16102b066b90b589225d026ba', 'https://marketplace.kalao.io/collection/0x2ca0507d72e3d30badea3d3b558103d192026251']",['https://pbs.twimg.com/media/FMeBWkvXIAQCy6c.png'],0,0,0,['avax'],[],https://twitter.com/Ryunft_sales/status/1497307626828353541,FALSE,,1,https://pbs.twimg.com/media/FMeBWkvXIAQCy6c.png,,,,,,,[],,,,,🐉 RYU#959 sold for 4.40 #AVAX. 🐉   https://t.co/zinNcjBS8D  https://t.co/qvOR27vpPq  https://t.co/d1RCViM619,0
464,1.49731E+18,1.49731E+18,2022-02-25 20:26:26 GMT Standard Time,25/2/2022,20:26:26,0,1.35647E+18,bizzboia,Bizz🔺,,en,[],[],[],0,0,0,['avax'],[],https://twitter.com/BizzBoia/status/1497307016813068291,FALSE,https://twitter.com/sheinthemoon/status/1496983898441629707,0,,,,,,,,[],,,,,Based. I will hodl yes #AVAX &lt;3,1
